team,year,name,age,position,games,games_started,minutes_played_per_game,field_goals_per_game,field_goal_attempts_per_game,field_goal_percentage,three_point_field_goals_per_game,three_point_field_goal_attempts_per_game,three_point_field_goal_percentage,two_point_field_goals_per_game,two_point_field_goal_attempts_per_game,two_point_field_goal_percentage,effective_field_goal_percentage,free_throws_per_game,free_throw_attempts_per_game,free_throw_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,personal_fouls_per_game,points_per_game,awards,position_post,games_post,games_started_post,minutes_played_per_game_post,field_goals_per_game_post,field_goal_attempts_per_game_post,field_goal_percentage_post,three_point_field_goals_per_game_post,three_point_field_goal_attempts_per_game_post,three_point_field_goal_percentage_post,two_point_field_goals_per_game_post,two_point_field_goal_attempts_per_game_post,two_point_field_goal_percentage_post,effective_field_goal_percentage_post,free_throws_per_game_post,free_throw_attempts_per_game_post,free_throw_percentage_post,offensive_rebounds_per_game_post,defensive_rebounds_per_game_post,total_rebounds_per_game_post,assists_per_game_post,steals_per_game_post,blocks_per_game_post,turnovers_per_game_post,personal_fouls_per_game_post,points_per_game_post,awards_post,pg%,sg%,pf%,c%,on_court_+/-,on-off_+/-,bad_pass_TO,lost_ball_TO,shooting_fouls,offensive_fouls,shooting_fouls_drawn,offensive_fouls_drawn,points generated by assists,and1s,pg%_post,sg%_post,sf%_post,pf%_post,c%_post,on_court_+/-_post,on-off_+/-_post,bad_pass_to_post,lost_ball_to_post,shooting_fouls_post,offensive_fouls_post,shooting_fouls_drawn_post,offensive_fouls_drawn_post,points_generated_by_assists_post,and1s_post,name_slug,twok_year,Rating,Team,Height,Wingspan
ATL,2023,John Collins,25.0,PF,71,71,30.0,5.1,10.0,0.508,1.0,3.4,0.292,4.1,6.6,0.619,0.557,2.0,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,,PF,6.0,6.0,27.3,4.3,10.0,0.433,1.8,5.3,0.344,2.5,4.7,0.536,0.525,0.8,1.0,0.833,1.2,3.2,4.3,0.8,0.3,1.0,1.5,2.2,11.3,,0,0,92,8,-0.3,-1.6,24,28,149,18,90,20,214,21,0.0,0.0,0.0,97.0,3.0,-3.3,5.7,1.0,2.0,5.0,5.0,3.0,0.0,11.0,2.0,john-collins,NBA 2K24,80.0,Utah Jazz,"6'9"" (206cm)","6'11"" (211cm)"
ATL,2023,Bogdan Bogdanović,30.0,SG,54,9,27.9,5.1,11.3,0.447,2.7,6.7,0.406,2.4,4.6,0.506,0.566,1.2,1.4,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,1.6,14.0,,SG,6.0,1.0,26.2,5.0,9.0,0.556,2.5,5.5,0.455,2.5,3.5,0.714,0.694,0.8,1.2,0.714,0.3,2.7,3.0,2.5,1.0,0.8,0.5,2.7,13.3,,0,32,0,0,1.8,2.1,39,17,44,2,31,3,343,2,0.0,88.0,12.0,0.0,0.0,4.2,21.5,3.0,0.0,8.0,0.0,3.0,1.0,36.0,1.0,bogdan-bogdanovic,NBA 2K24,79.0,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
ATL,2023,Bogdan Bogdanović,30.0,SG,54,9,27.9,5.1,11.3,0.447,2.7,6.7,0.406,2.4,4.6,0.506,0.566,1.2,1.4,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,1.6,14.0,,SG,6.0,1.0,26.2,5.0,9.0,0.556,2.5,5.5,0.455,2.5,3.5,0.714,0.694,0.8,1.2,0.714,0.3,2.7,3.0,2.5,1.0,0.8,0.5,2.7,13.3,,0,32,0,0,1.8,2.1,39,17,44,2,31,3,343,2,0.0,88.0,12.0,0.0,0.0,4.2,21.5,3.0,0.0,8.0,0.0,3.0,1.0,36.0,1.0,bogdan-bogdanovic,NBA 2K24,79.0,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
ATL,2023,Clint Capela,28.0,C,65,63,26.6,5.4,8.2,0.653,0.0,0.0,0.0,5.4,8.2,0.654,0.653,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,,C,6.0,6.0,25.2,3.8,6.3,0.605,0.0,0.0,,3.8,6.3,0.605,0.605,0.7,1.0,0.667,2.5,5.8,8.3,0.5,1.0,0.5,0.7,0.8,8.3,,0,0,0,100,-0.5,-1.7,17,8,69,15,68,18,137,17,0.0,0.0,0.0,0.0,100.0,-8.8,-6.6,2.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,clint-capela,NBA 2K24,82.0,Atlanta Hawks,"6'10"" (208cm)","7'5"" (226cm)"
ATL,2023,Clint Capela,28.0,C,65,63,26.6,5.4,8.2,0.653,0.0,0.0,0.0,5.4,8.2,0.654,0.653,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,,C,6.0,6.0,25.2,3.8,6.3,0.605,0.0,0.0,,3.8,6.3,0.605,0.605,0.7,1.0,0.667,2.5,5.8,8.3,0.5,1.0,0.5,0.7,0.8,8.3,,0,0,0,100,-0.5,-1.7,17,8,69,15,68,18,137,17,0.0,0.0,0.0,0.0,100.0,-8.8,-6.6,2.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,clint-capela,NBA 2K24,82.0,Atlanta Hawks,"6'10"" (208cm)","7'5"" (226cm)"
ATL,2023,Saddiq Bey,23.0,SF,25,7,25.2,4.3,9.2,0.47,2.0,5.0,0.4,2.3,4.2,0.552,0.578,1.0,1.2,0.862,1.6,3.2,4.8,1.4,0.8,0.0,0.7,1.5,11.6,,SF,6.0,0.0,22.2,2.5,6.7,0.375,1.2,3.0,0.389,1.3,3.7,0.364,0.463,1.3,1.5,0.889,1.2,2.8,4.0,1.0,0.5,0.0,0.3,0.5,7.5,,0,69,24,0,7.4,8.2,5,2,15,3,16,1,77,5,0.0,10.0,88.0,1.0,0.0,-12.1,-12.1,2.0,0.0,1.0,0.0,5.0,0.0,16.0,1.0,saddiq-bey,NBA 2K24,78.0,Atlanta Hawks,"6'7"" (201cm)","6'11"" (211cm)"
ATL,2023,Saddiq Bey,23.0,SF,25,7,25.2,4.3,9.2,0.47,2.0,5.0,0.4,2.3,4.2,0.552,0.578,1.0,1.2,0.862,1.6,3.2,4.8,1.4,0.8,0.0,0.7,1.5,11.6,,SF,6.0,0.0,22.2,2.5,6.7,0.375,1.2,3.0,0.389,1.3,3.7,0.364,0.463,1.3,1.5,0.889,1.2,2.8,4.0,1.0,0.5,0.0,0.3,0.5,7.5,,0,69,24,0,7.4,8.2,5,2,15,3,16,1,77,5,0.0,10.0,88.0,1.0,0.0,-12.1,-12.1,2.0,0.0,1.0,0.0,5.0,0.0,16.0,1.0,saddiq-bey,NBA 2K24,78.0,Atlanta Hawks,"6'7"" (201cm)","6'11"" (211cm)"
ATL,2023,Onyeka Okongwu,22.0,C,80,18,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,,C,6.0,0.0,21.8,2.5,4.2,0.6,0.2,0.2,1.0,2.3,4.0,0.583,0.62,0.8,1.7,0.5,3.2,3.2,6.3,1.2,0.3,1.3,1.2,3.0,6.0,,0,0,1,100,2.3,3.4,22,16,161,31,92,3,204,22,0.0,0.0,0.0,0.0,100.0,-4.7,1.8,1.0,0.0,9.0,5.0,5.0,0.0,18.0,2.0,onyeka-okongwu,,,,,
ATL,2023,AJ Griffin,19.0,SF,72,12,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,11,0,2.9,3.8,17,15,47,1,23,5,174,4,,,,,,,,,,,,,,,,aj-griffin,NBA 2K24,76.0,Atlanta Hawks,"6'6"" (198cm)","7'0"" (213cm)"
ATL,2023,AJ Griffin,19.0,SF,72,12,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,11,0,2.9,3.8,17,15,47,1,23,5,174,4,,,,,,,,,,,,,,,,aj-griffin,NBA 2K24,76.0,Atlanta Hawks,"6'6"" (198cm)","7'0"" (213cm)"
ATL,2023,Jalen Johnson,21.0,SF,70,6,14.9,2.3,4.6,0.491,0.4,1.5,0.288,1.8,3.1,0.587,0.537,0.7,1.1,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6,,SF,6.0,0.0,9.3,1.7,4.0,0.417,0.7,1.8,0.364,1.0,2.2,0.462,0.5,0.3,0.3,1.0,0.3,2.2,2.5,1.3,0.5,0.0,0.8,0.8,4.3,,0,0,99,1,0.2,-0.3,17,11,65,6,43,4,192,12,0.0,0.0,0.0,100.0,0.0,-3.6,2.6,1.0,1.0,3.0,2.0,1.0,0.0,18.0,0.0,jalen-johnson,,,,,
ATL,2023,Justin Holiday,33.0,SF,28,0,14.7,1.7,4.5,0.384,1.1,3.1,0.345,0.6,1.4,0.474,0.504,0.0,0.0,,0.1,0.8,0.8,0.9,0.2,0.4,0.4,1.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,7,0,-5.9,-7.0,5,3,24,1,0,5,55,0,,,,,,,,,,,,,,,,justin-holiday,NBA 2K24,73.0,Denver Nuggets,"6'6"" (198cm)","7'0"" (213cm)"
ATL,2023,Justin Holiday,33.0,SF,28,0,14.7,1.7,4.5,0.384,1.1,3.1,0.345,0.6,1.4,0.474,0.504,0.0,0.0,,0.1,0.8,0.8,0.9,0.2,0.4,0.4,1.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,7,0,-5.9,-7.0,5,3,24,1,0,5,55,0,,,,,,,,,,,,,,,,justin-holiday,NBA 2K24,73.0,Denver Nuggets,"6'6"" (198cm)","7'0"" (213cm)"
ATL,2023,Jarrett Culver,23.0,SF,10,1,13.7,1.7,4.3,0.395,0.1,1.2,0.083,1.6,3.1,0.516,0.407,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,47,0,-6.3,-7.0,2,2,9,1,7,3,15,1,,,,,,,,,,,,,,,,jarrett-culver,,,,,
ATL,2023,Aaron Holiday,26.0,PG,63,6,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,,PG,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,61,0,0,0,1.9,1.8,20,6,40,3,13,15,214,5,100.0,0.0,0.0,0.0,0.0,-17.9,-12.4,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,aaron-holiday,NBA 2K24,73.0,Houston Rockets,"6'0"" (183cm)","6'8"" (203cm)"
ATL,2023,Aaron Holiday,26.0,PG,63,6,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,,PG,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,61,0,0,0,1.9,1.8,20,6,40,3,13,15,214,5,100.0,0.0,0.0,0.0,0.0,-17.9,-12.4,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,aaron-holiday,NBA 2K24,73.0,Houston Rockets,"6'0"" (183cm)","6'8"" (203cm)"
ATL,2023,Trent Forrest,24.0,SG,23,3,12.0,1.1,2.6,0.417,0.0,0.1,0.0,1.1,2.5,0.431,0.417,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,0,0,-8.4,-9.5,12,2,12,0,2,1,92,1,,,,,,,,,,,,,,,,trent-forrest,NBA 2K24,70.0,Atlanta Hawks,"6'4"" (193cm)","6'8"" (203cm)"
ATL,2023,Trent Forrest,24.0,SG,23,3,12.0,1.1,2.6,0.417,0.0,0.1,0.0,1.1,2.5,0.431,0.417,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,0,0,-8.4,-9.5,12,2,12,0,2,1,92,1,,,,,,,,,,,,,,,,trent-forrest,NBA 2K24,70.0,Atlanta Hawks,"6'4"" (193cm)","6'8"" (203cm)"
ATL,2023,Garrison Mathews,26.0,SG,9,0,9.3,1.4,3.4,0.419,1.1,2.8,0.4,0.3,0.7,0.5,0.581,0.8,0.9,0.875,0.1,1.1,1.2,0.3,0.1,0.1,0.1,0.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,8,0,-0.2,-0.7,0,1,1,0,3,3,6,0,,,,,,,,,,,,,,,,garrison-mathews,NBA 2K24,70.0,Atlanta Hawks,"6'6"" (198cm)","6'9"" (206cm)"
ATL,2023,Garrison Mathews,26.0,SG,9,0,9.3,1.4,3.4,0.419,1.1,2.8,0.4,0.3,0.7,0.5,0.581,0.8,0.9,0.875,0.1,1.1,1.2,0.3,0.1,0.1,0.1,0.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,8,0,-0.2,-0.7,0,1,1,0,3,3,6,0,,,,,,,,,,,,,,,,garrison-mathews,NBA 2K24,70.0,Atlanta Hawks,"6'6"" (198cm)","6'9"" (206cm)"
ATL,2023,Frank Kaminsky,29.0,C,26,0,6.8,1.0,1.7,0.568,0.4,0.9,0.478,0.5,0.8,0.667,0.693,0.4,0.5,0.833,0.1,1.3,1.4,0.8,0.2,0.0,0.3,0.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,-0.4,-0.9,4,1,17,3,4,0,48,0,,,,,,,,,,,,,,,,frank-kaminsky,,,,,
ATL,2023,Vit Krejci,22.0,PG,29,0,5.7,0.5,1.3,0.405,0.2,0.7,0.238,0.3,0.6,0.625,0.473,0.0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,0,0,-0.6,-1.0,2,1,12,1,1,0,42,0,,,,,,,,,,,,,,,,vit-krejci,NBA 2K24,70.0,Atlanta Hawks,"6'8"" (203cm)","7'0"" (213cm)"
ATL,2023,Vit Krejci,22.0,PG,29,0,5.7,0.5,1.3,0.405,0.2,0.7,0.238,0.3,0.6,0.625,0.473,0.0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,0,0,-0.6,-1.0,2,1,12,1,1,0,42,0,,,,,,,,,,,,,,,,vit-krejci,NBA 2K24,70.0,Atlanta Hawks,"6'8"" (203cm)","7'0"" (213cm)"
ATL,2023,Bruno Fernando,24.0,C,8,0,5.1,1.4,2.4,0.579,0.0,0.4,0.0,1.4,2.0,0.688,0.579,0.6,0.8,0.833,0.8,1.1,1.9,0.1,0.0,0.4,0.6,0.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,-3.6,-4.0,2,1,3,2,4,0,3,2,,,,,,,,,,,,,,,,bruno-fernando,NBA 2K24,74.0,Atlanta Hawks,"6'9"" (206cm)","7'3"" (221cm)"
ATL,2023,Bruno Fernando,24.0,C,8,0,5.1,1.4,2.4,0.579,0.0,0.4,0.0,1.4,2.0,0.688,0.579,0.6,0.8,0.833,0.8,1.1,1.9,0.1,0.0,0.4,0.6,0.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,-3.6,-4.0,2,1,3,2,4,0,3,2,,,,,,,,,,,,,,,,bruno-fernando,NBA 2K24,74.0,Atlanta Hawks,"6'9"" (206cm)","7'3"" (221cm)"
ATL,2023,Tyrese Martin,23.0,SG,16,0,4.1,0.6,1.4,0.391,0.1,0.4,0.143,0.5,1.0,0.5,0.413,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,22,0,0.8,0.4,0,2,1,0,1,0,5,0,,,,,,,,,,,,,,,,tyrese-martin,NBA 2K24,69.0,Minnesota Timberwolves,"6'6"" (198cm)","6'10"" (208cm)"
ATL,2023,Tyrese Martin,23.0,SG,16,0,4.1,0.6,1.4,0.391,0.1,0.4,0.143,0.5,1.0,0.5,0.413,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,22,0,0.8,0.4,0,2,1,0,1,0,5,0,,,,,,,,,,,,,,,,tyrese-martin,NBA 2K24,69.0,Minnesota Timberwolves,"6'6"" (198cm)","6'10"" (208cm)"
ATL,2023,Donovan Williams,21.0,SG,2,0,2.0,1.0,2.5,0.4,0.0,1.0,0.0,1.0,1.5,0.667,0.4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,83.3,83.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,donovan-williams,,,,,
ATL,2023,Team Totals,,,82,82,242.1,44.6,92.4,0.483,10.8,30.5,0.352,33.9,61.8,0.548,0.541,18.5,22.6,0.818,11.2,33.2,44.4,25.0,7.1,4.9,12.9,18.8,118.4,,,6.0,6.0,240.0,44.0,96.3,0.457,14.0,37.3,0.375,30.0,59.0,0.508,0.529,13.8,17.0,0.814,12.2,31.7,43.8,24.5,7.7,4.8,12.8,16.3,115.8,,20,20,20,20,0.4,-0.3,526,248,867,119,809,161,4773,181,20.0,20.0,20.0,20.0,20.0,-5.7,-0.4,37.0,16.0,45.0,15.0,42.0,12.0,356.0,13.0,team-totals,,,,,
BRK,2022,Kyrie Irving,29.0,PG,29,29,37.6,10.0,21.2,0.469,3.4,8.2,0.418,6.5,13.0,0.501,0.55,4.1,4.4,0.915,0.6,3.8,4.4,5.8,1.4,0.6,2.5,2.8,27.4,,PG,4.0,4.0,42.5,7.0,15.8,0.444,2.0,5.3,0.381,5.0,10.5,0.476,0.508,5.3,5.3,1.0,1.5,3.8,5.3,5.3,1.8,1.3,2.3,3.3,21.3,,99,0,0,0,5.5,5.8,46,23,36,3,53,6,395,19,100.0,0.0,0.0,0.0,0.0,-3.4,9.6,5.0,3.0,5.0,0.0,6.0,0.0,50.0,0.0,kyrie-irving,NBA 2K23,89.0,"Brooklyn Nets, Dallas Mavericks","6'2"" (188cm)","6'4"" (193cm)"
BRK,2022,Kyrie Irving,29.0,PG,29,29,37.6,10.0,21.2,0.469,3.4,8.2,0.418,6.5,13.0,0.501,0.55,4.1,4.4,0.915,0.6,3.8,4.4,5.8,1.4,0.6,2.5,2.8,27.4,,PG,4.0,4.0,42.5,7.0,15.8,0.444,2.0,5.3,0.381,5.0,10.5,0.476,0.508,5.3,5.3,1.0,1.5,3.8,5.3,5.3,1.8,1.3,2.3,3.3,21.3,,99,0,0,0,5.5,5.8,46,23,36,3,53,6,395,19,100.0,0.0,0.0,0.0,0.0,-3.4,9.6,5.0,3.0,5.0,0.0,6.0,0.0,50.0,0.0,kyrie-irving,NBA 2K23,89.0,"Brooklyn Nets, Dallas Mavericks","6'2"" (188cm)","6'4"" (193cm)"
BRK,2022,Kevin Durant,33.0,PF,55,55,37.2,10.5,20.3,0.518,2.1,5.5,0.383,8.4,14.8,0.568,0.57,6.8,7.4,0.91,0.5,6.9,7.4,6.4,0.9,0.9,3.5,2.1,29.9,"MVP-10,AS,NBA2",PF,4.0,4.0,44.0,8.0,20.8,0.386,1.8,5.3,0.333,6.3,15.5,0.403,0.428,8.5,9.5,0.895,0.5,5.3,5.8,6.3,1.0,0.3,5.3,3.8,26.3,,0,7,89,4,7.0,11.9,101,63,60,17,139,5,815,28,0.0,0.0,0.0,95.0,5.0,-8.2,-52.9,9.0,9.0,3.0,3.0,10.0,0.0,60.0,1.0,kevin-durant,NBA 2K23,96.0,"Brooklyn Nets, Phoenix Suns","6'11"" (211cm)","7'5"" (226cm)"
BRK,2022,Kevin Durant,33.0,PF,55,55,37.2,10.5,20.3,0.518,2.1,5.5,0.383,8.4,14.8,0.568,0.57,6.8,7.4,0.91,0.5,6.9,7.4,6.4,0.9,0.9,3.5,2.1,29.9,"MVP-10,AS,NBA2",PF,4.0,4.0,44.0,8.0,20.8,0.386,1.8,5.3,0.333,6.3,15.5,0.403,0.428,8.5,9.5,0.895,0.5,5.3,5.8,6.3,1.0,0.3,5.3,3.8,26.3,,0,7,89,4,7.0,11.9,101,63,60,17,139,5,815,28,0.0,0.0,0.0,95.0,5.0,-8.2,-52.9,9.0,9.0,3.0,3.0,10.0,0.0,60.0,1.0,kevin-durant,NBA 2K23,96.0,"Brooklyn Nets, Phoenix Suns","6'11"" (211cm)","7'5"" (226cm)"
BRK,2022,James Harden,32.0,PG,44,44,37.0,6.6,16.0,0.414,2.3,7.0,0.332,4.3,9.1,0.476,0.486,6.9,8.0,0.869,1.0,7.0,8.0,10.2,1.3,0.7,4.8,2.4,22.5,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1,0,0,1.6,0.3,131,55,45,13,154,3,1012,39,,,,,,,,,,,,,,,,james-harden,NBA 2K23,89.0,Philadelphia 76ers,"6'5"" (196cm)","6'11"" (211cm)"
BRK,2022,James Harden,32.0,PG,44,44,37.0,6.6,16.0,0.414,2.3,7.0,0.332,4.3,9.1,0.476,0.486,6.9,8.0,0.869,1.0,7.0,8.0,10.2,1.3,0.7,4.8,2.4,22.5,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1,0,0,1.6,0.3,131,55,45,13,154,3,1012,39,,,,,,,,,,,,,,,,james-harden,NBA 2K23,89.0,Philadelphia 76ers,"6'5"" (196cm)","6'11"" (211cm)"
BRK,2022,Joe Harris,30.0,SF,14,14,30.2,4.0,8.9,0.452,2.9,6.3,0.466,1.1,2.6,0.417,0.617,0.4,0.4,0.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,10,0,1.8,0.5,7,3,11,4,2,0,33,1,,,,,,,,,,,,,,,,joe-harris,NBA 2K23,76.0,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
BRK,2022,Joe Harris,30.0,SF,14,14,30.2,4.0,8.9,0.452,2.9,6.3,0.466,1.1,2.6,0.417,0.617,0.4,0.4,0.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,10,0,1.8,0.5,7,3,11,4,2,0,33,1,,,,,,,,,,,,,,,,joe-harris,NBA 2K23,76.0,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
BRK,2022,Seth Curry,31.0,SG,19,19,29.9,5.5,11.1,0.493,3.1,6.5,0.468,2.4,4.6,0.529,0.63,0.9,1.1,0.857,0.2,2.4,2.6,2.6,0.9,0.2,1.3,2.5,14.9,,SG,4.0,4.0,33.0,5.5,9.8,0.564,3.0,5.8,0.522,2.5,4.0,0.625,0.718,0.5,0.8,0.667,0.5,2.0,2.5,3.0,0.3,0.8,0.8,3.8,14.5,,6,12,0,0,6.3,5.8,12,4,13,2,4,4,112,2,0.0,62.0,36.0,2.0,0.0,-5.2,-1.8,1.0,1.0,2.0,1.0,1.0,0.0,27.0,1.0,seth-curry,NBA 2K23,78.0,Brooklyn Nets,"6'1"" (185cm)","6'4"" (193cm)"
BRK,2022,Seth Curry,31.0,SG,19,19,29.9,5.5,11.1,0.493,3.1,6.5,0.468,2.4,4.6,0.529,0.63,0.9,1.1,0.857,0.2,2.4,2.6,2.6,0.9,0.2,1.3,2.5,14.9,,SG,4.0,4.0,33.0,5.5,9.8,0.564,3.0,5.8,0.522,2.5,4.0,0.625,0.718,0.5,0.8,0.667,0.5,2.0,2.5,3.0,0.3,0.8,0.8,3.8,14.5,,6,12,0,0,6.3,5.8,12,4,13,2,4,4,112,2,0.0,62.0,36.0,2.0,0.0,-5.2,-1.8,1.0,1.0,2.0,1.0,1.0,0.0,27.0,1.0,seth-curry,NBA 2K23,78.0,Brooklyn Nets,"6'1"" (185cm)","6'4"" (193cm)"
BRK,2022,Patty Mills,33.0,SG,81,48,29.0,4.0,9.8,0.408,2.8,7.0,0.4,1.2,2.8,0.429,0.551,0.6,0.7,0.814,0.2,1.7,1.9,2.3,0.6,0.2,0.9,1.4,11.4,,SG,4.0,0.0,18.0,2.3,4.0,0.563,1.8,3.3,0.538,0.5,0.8,0.667,0.781,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.3,1.3,6.3,,25,12,0,0,1.4,0.0,46,15,40,6,19,38,414,6,1.0,67.0,33.0,0.0,0.0,-0.3,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,patty-mills,NBA 2K23,72.0,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
BRK,2022,Patty Mills,33.0,SG,81,48,29.0,4.0,9.8,0.408,2.8,7.0,0.4,1.2,2.8,0.429,0.551,0.6,0.7,0.814,0.2,1.7,1.9,2.3,0.6,0.2,0.9,1.4,11.4,,SG,4.0,0.0,18.0,2.3,4.0,0.563,1.8,3.3,0.538,0.5,0.8,0.667,0.781,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.3,1.3,6.3,,25,12,0,0,1.4,0.0,46,15,40,6,19,38,414,6,1.0,67.0,33.0,0.0,0.0,-0.3,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,patty-mills,NBA 2K23,72.0,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
BRK,2022,Goran Dragić,35.0,PG,16,6,25.5,2.8,7.3,0.376,0.8,3.1,0.245,2.0,4.3,0.471,0.427,1.1,1.4,0.739,0.7,2.5,3.2,4.8,0.9,0.2,2.1,2.3,7.3,,PG,4.0,0.0,19.8,4.5,8.0,0.563,1.0,3.0,0.333,3.5,5.0,0.7,0.625,0.5,0.5,1.0,1.5,3.0,4.5,1.5,0.8,0.0,1.3,2.8,10.5,,67,0,0,0,2.6,1.4,17,8,13,3,7,8,179,1,26.0,74.0,0.0,0.0,0.0,6.8,19.5,2.0,2.0,3.0,1.0,2.0,1.0,14.0,2.0,goran-dragic,,,,,
BRK,2022,Bruce Brown,25.0,SF,72,45,24.6,3.6,7.0,0.506,0.5,1.3,0.404,3.0,5.7,0.529,0.543,1.3,1.8,0.758,1.4,3.4,4.8,2.1,1.1,0.7,0.8,2.4,9.0,,SF,4.0,4.0,34.8,5.3,9.3,0.568,1.5,3.5,0.429,3.8,5.8,0.652,0.649,2.0,2.5,0.8,1.5,3.3,4.8,2.8,1.3,0.8,2.3,4.0,14.0,,0,65,9,0,0.5,-1.6,26,16,93,9,70,6,364,22,0.0,2.0,82.0,16.0,0.0,-7.5,-10.0,5.0,2.0,10.0,2.0,5.0,0.0,28.0,0.0,bruce-brown,NBA 2K23,76.0,Denver Nuggets,"6'4"" (193cm)","6'9"" (206cm)"
